ktime,container,node,io_usage,time,pids,ram_limit,cpu_percent,io_limit,network_limit,network_usage,ram_usage,customer_id,application_id
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966527418,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966527418,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966527418,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966527418,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966527418,26,73065983639.552,0.65,0,16640,37520,424882995.2,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966527418,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966527418,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966527418,1,11390253268.992,8.8,14000000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966527418,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,238400000,1574966527418,3,73065983639.552,1.15,0,19680,51920,151833804.8,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,70320000,1574966527917,3,73065983639.552,1.82,0,0,24640,154937589.76,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966527917,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966527917,11,73065983639.552,0.02,589600,10720,33760,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966527918,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966527918,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966527918,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966527918,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966527918,26,73065983639.552,0.65,0,16640,37520,424882995.2,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966527918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966527918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966527918,1,11390253268.992,8.8,14000000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966527918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,238400000,1574966527918,3,73065983639.552,1.15,0,19680,51920,151833804.8,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,70320000,1574966528420,3,73065983639.552,1.82,0,0,24640,154937589.76,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966528420,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966528420,11,73065983639.552,0.02,589600,10720,33760,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966528420,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966528420,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966528420,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966528420,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966528420,26,73065983639.552,1.19,0,16960,37840,425721856,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966528420,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966528420,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966528420,1,11390253268.992,11.6,15440000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966528420,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,240000000,1574966528420,3,73065983639.552,1.43,0,20080,52480,156866969.6,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,70320000,1574966528918,3,73065983639.552,1.82,0,0,24640,154937589.76,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966528918,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966528918,11,73065983639.552,0.02,589600,10720,33760,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966528918,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966528918,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966528918,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966528918,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966528918,26,73065983639.552,1.19,0,16960,37840,425721856,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966528918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966528918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966528918,1,11390253268.992,11.6,15440000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966528918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,240000000,1574966528919,3,73065983639.552,1.43,0,20080,52480,156866969.6,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,75600000,1574966529419,3,73065983639.552,2.25,0,0,24640,188240363.52,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966529420,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966529420,11,73065983639.552,0.03,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966529420,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966529420,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966529420,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966529420,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966529420,26,73065983639.552,0.74,0,16960,37840,426141286.4,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966529420,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966529420,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966529420,1,11390253268.992,9.29,16640000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966529420,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,241600000,1574966529420,3,73065983639.552,2.23,0,20080,52480,189330882.56,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,75600000,1574966529917,3,73065983639.552,2.25,0,0,24640,188240363.52,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966529917,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966529917,11,73065983639.552,0.03,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966529917,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966529917,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966529917,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966529918,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966529918,26,73065983639.552,0.74,0,16960,37840,426141286.4,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966529918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966529918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966529918,1,11390253268.992,9.29,16640000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966529918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,241600000,1574966529918,3,73065983639.552,2.23,0,20080,52480,189330882.56,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,75600000,1574966530417,3,73065983639.552,2.25,0,0,24640,188240363.52,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966530417,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966530417,11,73065983639.552,0.03,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966530417,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966530417,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966530417,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966530417,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966530417,26,73065983639.552,0.8,0,16960,37840,426812375.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966530418,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966530418,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,2360000,1574966530418,1,11390253268.992,9.29,16640000000,0,25040,11390253268.992,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966530418,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,245600000,1574966530418,3,73065983639.552,1.76,0,20080,52480,196377313.28,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,77920000,1574966530918,3,73065983639.552,1.4,0,0,24640,195454566.4,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966530918,2,73065983639.552,0.02,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966530918,11,73065983639.552,0.12,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966530918,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966530918,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966530918,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966530918,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966530918,26,73065983639.552,0.8,0,16960,37840,426812375.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966530918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966530918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966530918,1,11390253268.992,2.14,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966530918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,245600000,1574966530919,3,73065983639.552,1.76,0,20080,52480,196377313.28,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,77920000,1574966531417,3,73065983639.552,1.4,0,0,24640,195454566.4,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966531417,2,73065983639.552,0.02,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966531417,11,73065983639.552,0.12,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966531417,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966531417,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966531417,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966531418,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966531418,26,73065983639.552,0.8,0,16960,37840,426812375.04,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966531418,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966531418,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966531418,1,11390253268.992,2.14,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966531418,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,245600000,1574966531418,3,73065983639.552,1.76,0,20080,52480,196377313.28,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,80000000,1574966531917,4,73065983639.552,2.19,0,0,24640,231777239.04,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966531917,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966531917,11,73065983639.552,0.12,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966531917,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966531917,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966531917,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966531917,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966531918,26,73065983639.552,1.22,0,17600,38320,427819008,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966531918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966531918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966531918,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966531918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,246400000,1574966531918,4,73065983639.552,1.85,0,20560,53120,231777239.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,80000000,1574966532419,4,73065983639.552,2.19,0,0,24640,231777239.04,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966532419,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966532419,11,73065983639.552,0.01,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966532419,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966532419,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966532419,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966532419,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966532419,26,73065983639.552,1.22,0,17600,38320,427819008,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966532419,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966532419,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966532419,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966532419,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,246400000,1574966532419,4,73065983639.552,1.85,0,20560,53120,231777239.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,80000000,1574966532917,4,73065983639.552,2.19,0,0,24640,231777239.04,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966532917,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966532917,11,73065983639.552,0.01,589600,11360,34160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966532917,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966532917,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966532917,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966532917,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966532918,26,73065983639.552,1.22,0,17600,38320,427819008,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966532918,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966532918,1,1599707545.6,0,528800000,0,25040,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966532918,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966532918,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,246400000,1574966532918,4,73065983639.552,1.85,0,20560,53120,231777239.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,96000000,1574966533417,4,73065983639.552,9.57,0,0,24640,316669952,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966533417,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966533417,11,73065983639.552,0.04,589600,11920,34640,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966533417,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966533417,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966533417,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966533418,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966533418,26,73065983639.552,0.85,0,17600,38320,428154552.32,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966533418,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966533418,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966533418,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966533418,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,259200000,1574966533418,4,73065983639.552,9.78,0,20960,53680,318515445.76,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,96000000,1574966533917,4,73065983639.552,9.57,0,0,24640,316669952,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966533917,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966533917,11,73065983639.552,0.04,589600,11920,34640,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966533917,1,11596411699.2,0,4168000000,0,25040,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966533917,1,175992995.84,0,356000000,0,25040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966533917,1,3999688294.4,0,0,0,25040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966533918,1,679980564.48,0,367200000,0,26800,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966533919,26,73065983639.552,0.85,0,17600,38320,428154552.32,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966533920,1,520009809.92,0,1376000000,0,25040,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966533920,1,1599707545.6,0,528800000,0,25600,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966533920,1,11390253268.992,0,16640000000,0,25040,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966533920,1,4999610368,0,0,0,25040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,259200000,1574966533920,4,73065983639.552,9.78,0,20960,53680,318515445.76,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,96000000,1574966534417,4,73065983639.552,9.57,0,0,24640,316669952,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966534417,2,73065983639.552,0.01,0,0,25520,371112017.92,-,-
